timestamp,x,y,z_raw,z_filtered,proj_t,phase_state,height_state
1.77012e+09,0.125186,6.86607,-0.507357,-0.450636,0.140763,0,1
1.77012e+09,0.0969274,6.77406,-0.503651,-0.486831,0.125186,0,1
1.77012e+09,0.0690216,6.72815,-0.502419,-0.489949,0.0969274,1,1
1.77012e+09,0.0492418,6.63123,-0.499655,-0.49191,0.0690216,1,1
1.77012e+09,0.176049,7.1331,-0.53891,-0.497767,0.0492418,1,1
1.77012e+09,0.467314,6.93698,-0.530445,-0.510398,0.176049,1,1
1.77012e+09,0.640482,6.67554,-0.508656,-0.515016,0.467314,1,1
1.77012e+09,0.712303,6.73581,-0.518471,-0.516017,0.640482,1,1
1.77012e+09,0.708699,6.58536,-0.5089,-0.519227,0.712303,1,1
1.77012e+09,0.720927,6.7915,-0.524346,-0.521076,0.708699,1,1
1.77012e+09,0.675022,6.55593,-0.51281,-0.518164,0.720927,1,1
1.77012e+09,0.643172,6.44244,-0.505617,-0.514637,0.675022,1,1
1.77012e+09,0.660516,6.84773,-0.536689,-0.514029,0.643172,1,1
1.77012e+09,0.608355,6.52624,-0.517046,-0.517673,0.660516,1,1
1.77012e+09,0.588827,6.90944,-0.545079,-0.519302,0.608355,2,1
1.77012e+09,-1,-1,-1,-0.523448,0.588827,2,1
1.77012e+09,-1,-1,-1,-0.523448,0.588827,2,1
1.77012e+09,0.0126762,7.1101,-0.416358,-0.523448,0.588827,2,1
1.77012e+09,-0.137281,6.80244,-0.401376,-0.504158,0.0126762,2,1
1.77012e+09,-0.216609,6.77033,-0.40501,-0.48331,-0.137281,2,1
1.77012e+09,-0.259809,6.72122,-0.397134,-0.456974,-0.216609,2,1
1.77012e+09,-0.297621,6.70786,-0.401127,-0.432991,-0.259809,2,1
1.77012e+09,-0.330415,6.6921,-0.402822,-0.404201,-0.297621,0,1
1.77012e+09,-0.351846,6.49997,-0.394984,-0.401494,-0.330415,1,1
1.77012e+09,-0.383191,6.51574,-0.397027,-0.400215,-0.351846,1,1
1.77012e+09,-0.407876,6.47715,-0.394662,-0.398619,-0.383191,1,1
1.77012e+09,-0.443023,6.57969,-0.403183,-0.398124,-0.407876,1,1
1.77012e+09,-0.464235,6.47906,-0.400574,-0.398535,-0.443023,1,1
1.77012e+09,-0.514414,6.72266,-0.414402,-0.398086,-0.464235,1,1
1.77012e+09,-0.456442,6.53081,-0.411138,-0.401969,-0.514414,1,1
1.77012e+09,-0.439411,6.71676,-0.419993,-0.404792,-0.456442,1,1
1.77012e+09,-0.42708,6.51159,-0.415693,-0.409858,-0.439411,1,1
1.77012e+09,-0.444724,6.54994,-0.41947,-0.41236,-0.42708,1,1
1.77012e+09,-0.461142,6.51192,-0.419975,-0.416139,-0.444724,1,1
1.77012e+09,-0.482687,6.56088,-0.425148,-0.417254,-0.461142,2,1
1.77012e+09,-0.510917,6.68387,-0.432126,-0.420056,-0.482687,2,1
1.77012e+09,-0.518464,6.57017,-0.430536,-0.422483,-0.510917,2,1
1.77012e+09,-0.552175,6.76531,-0.441884,-0.425451,-0.518464,2,1
1.77012e+09,-0.565873,6.75447,-0.443785,-0.429934,-0.552175,2,1
1.77012e+09,0.0483605,6.89145,-0.304574,-0.434696,-0.565873,2,1
1.77012e+09,0.141181,6.97703,-0.302583,-0.410581,0.0483605,2,1
1.77012e+09,0.152628,6.39535,-0.289818,-0.384672,0.141181,2,1
1.77012e+09,0.147583,6.37624,-0.287601,-0.356529,0.152628,0,1
1.77012e+09,0.137843,6.5645,-0.294181,-0.325672,0.147583,0,1
1.77012e+09,0.11554,6.51939,-0.295173,-0.295752,0.137843,0,1
1.77012e+09,0.0923472,6.52228,-0.293981,-0.293871,0.11554,1,1
1.77012e+09,0.0670187,6.57858,-0.29843,-0.292151,0.0923472,1,1
1.77012e+09,0.0376828,6.67506,-0.303918,-0.293873,0.0670187,1,1
1.77012e+09,0.0072479,6.52061,-0.300254,-0.297136,0.0376828,1,1
1.77012e+09,-0.023737,6.60791,-0.306073,-0.298351,0.0072479,1,1
1.77012e+09,-0.0515619,6.49985,-0.304806,-0.300531,-0.023737,1,1
1.77012e+09,-0.0784062,6.43146,-0.304975,-0.302696,-0.0515619,1,1
1.77012e+09,-0.107956,6.5821,-0.312331,-0.304005,-0.0784062,1,1
1.77012e+09,-0.136305,6.54721,-0.313119,-0.305688,-0.107956,1,1
1.77012e+09,-0.16031,6.4243,-0.312679,-0.308261,-0.136305,1,1
1.77012e+09,-0.180485,6.31952,-0.310039,-0.309582,-0.16031,2,1
1.77012e+09,-0.208717,6.53544,-0.321246,-0.310629,-0.180485,2,1
1.77012e+09,-0.227924,6.44305,-0.320847,-0.313883,-0.208717,2,1
1.77012e+09,-0.257326,6.70091,-0.331861,-0.315586,-0.227924,2,1
1.77012e+09,-0.284971,6.99846,-0.345096,-0.319334,-0.257326,2,1
1.77012e+09,-0.292907,6.82159,-0.339128,-0.325818,-0.284971,2,1
1.77012e+09,0.225893,6.38122,-0.485436,-0.331635,-0.292907,2,1
1.77012e+09,0.218429,6.63225,-0.501256,-0.364473,0.225893,2,1
1.77012e+09,0.203909,6.78256,-0.510541,-0.400555,0.218429,0,1
1.77012e+09,0.170669,6.40813,-0.487654,-0.436291,0.203909,0,1
1.77012e+09,0.151463,6.54276,-0.497079,-0.464803,0.170669,0,0
1.77012e+09,0.128208,6.65721,-0.50705,-0.496393,0.151463,0,0
1.77012e+09,0.100029,6.52351,-0.498643,-0.500716,0.128208,1,0
1.77012e+09,0.0749118,6.84333,-0.521737,-0.500193,0.100029,1,0
1.77012e+09,0.0420941,6.78292,-0.518668,-0.502433,0.0749118,1,0
1.77012e+09,0.0123398,6.57871,-0.50821,-0.508636,0.0420941,1,0
1.77012e+09,-0.0195772,6.71937,-0.519333,-0.510862,0.0123398,1,0
1.77012e+09,-0.0490725,6.55129,-0.511358,-0.513318,-0.0195772,1,0
1.77012e+09,-0.0774531,6.59361,-0.514245,-0.515861,-0.0490725,1,0
1.77012e+09,-0.104965,6.62252,-0.520792,-0.514363,-0.0774531,1,0
1.77012e+09,-0.131163,6.5263,-0.516613,-0.514788,-0.104965,1,0
1.77012e+09,-0.164702,6.84624,-0.539034,-0.516468,-0.131163,1,0
1.77012e+09,-0.180833,6.55429,-0.522246,-0.520408,-0.164702,1,0
1.77012e+09,-0.204211,6.60731,-0.527384,-0.522586,-0.180833,2,0
1.77012e+09,-0.226692,6.65108,-0.533658,-0.525214,-0.204211,2,0
1.77012e+09,-0.256925,7.01561,-0.558586,-0.527787,-0.226692,2,0
1.77012e+09,-0.261615,6.73792,-0.543259,-0.536182,-0.256925,2,0
1.77012e+09,0.233083,6.40116,-0.38937,-0.537027,-0.261615,2,0
1.77012e+09,0.215785,6.43301,-0.391843,-0.510452,0.233083,2,0
1.77012e+09,0.204267,6.66008,-0.401712,-0.483343,0.215785,2,0
1.77012e+09,0.174517,6.38768,-0.39102,-0.456954,0.204267,2,0
1.77012e+09,0.153763,6.49428,-0.396293,-0.423441,0.174517,0,0
1.77012e+09,0.129467,6.56978,-0.401224,-0.394048,0.153763,0,0
1.77012e+09,0.098765,6.57643,-0.402864,-0.396418,0.129467,1,0
1.77012e+09,0.0729955,6.68207,-0.40903,-0.398623,0.098765,1,0
1.77012e+09,0.0438968,6.62692,-0.409711,-0.400086,0.0729955,1,0
1.77012e+09,0.013724,6.48112,-0.404372,-0.403824,0.0438968,1,0
1.77012e+09,-0.0164826,6.71404,-0.417296,-0.40544,0.013724,1,0
1.77012e+09,-0.0460755,6.6621,-0.417652,-0.408655,-0.0164826,1,0
1.77012e+09,-0.0768023,6.56289,-0.415298,-0.411612,-0.0460755,1,0
1.77012e+09,-0.105072,6.53377,-0.41643,-0.412866,-0.0768023,1,0
1.77012e+09,-0.133195,6.49768,-0.416156,-0.41421,-0.105072,1,0
1.77012e+09,-0.16338,6.65608,-0.426933,-0.416567,-0.133195,1,0
1.77012e+09,-0.184708,6.57996,-0.425082,-0.418494,-0.16338,1,0
1.77012e+09,-0.200897,6.38229,-0.418855,-0.41998,-0.184708,2,0
1.77012e+09,-0.221059,6.40587,-0.422128,-0.420691,-0.200897,2,0
1.77012e+09,-0.247315,6.61712,-0.435971,-0.421831,-0.221059,2,0
1.77012e+09,-0.285894,7.204,-0.468341,-0.425794,-0.247315,2,0
1.77012e+09,0.236204,6.5771,-0.294188,-0.434075,-0.285894,2,0
1.77012e+09,0.221915,6.56204,-0.292225,-0.407896,0.236204,2,0
1.77012e+09,0.208056,6.67937,-0.295655,-0.382571,0.221915,2,0
1.77012e+09,0.183523,6.54423,-0.292747,-0.357276,0.208056,2,0
1.77012e+09,0.157814,6.41349,-0.289929,-0.328631,0.183523,0,2
1.77012e+09,0.134581,6.52129,-0.293122,-0.292949,0.157814,0,2
1.77012e+09,0.110314,6.61896,-0.297297,-0.292736,0.134581,0,2
1.77012e+09,0.0844533,6.63054,-0.299343,-0.29375,0.110314,1,2
1.77012e+09,0.0558723,6.68245,-0.302425,-0.294487,0.0844533,1,2
1.77012e+09,0.0253292,6.62451,-0.302582,-0.296423,0.0558723,1,2
1.77012e+09,-0.00643945,6.41817,-0.297661,-0.298954,0.0253292,1,2
1.77012e+09,-0.0349312,6.64513,-0.306441,-0.299861,-0.00643945,1,2
1.77012e+09,-0.0650027,6.55473,-0.306976,-0.30169,-0.0349312,1,2
1.77012e+09,-0.0985635,6.80257,-0.317237,-0.303217,-0.0650027,1,2
1.77012e+09,-0.123885,6.63653,-0.314313,-0.306179,-0.0985635,1,2
1.77012e+09,-0.148394,6.49525,-0.313119,-0.308526,-0.123885,1,2
1.77012e+09,-0.177075,6.61416,-0.320043,-0.311617,-0.148394,1,2
1.77012e+09,-0.199693,6.57419,-0.320422,-0.314337,-0.177075,1,2
1.77012e+09,-0.214508,6.34622,-0.315875,-0.317027,-0.199693,2,2
1.77012e+09,-0.237891,6.48421,-0.322246,-0.316754,-0.214508,2,2
1.77012e+09,-0.257418,6.56475,-0.328863,-0.318341,-0.237891,2,2
1.77012e+09,-0.285646,6.85837,-0.339962,-0.32149,-0.257418,2,2
1.77012e+09,0.254291,6.87126,-0.516172,-0.325474,-0.285646,2,2
1.77012e+09,0.227944,6.61278,-0.499001,-0.364624,0.254291,2,2
1.77012e+09,0.206823,6.56132,-0.496089,-0.401249,0.227944,2,2
1.77012e+09,0.189713,6.64031,-0.501932,-0.436017,0.206823,2,2
1.77012e+09,0.167192,6.63124,-0.501364,-0.470631,0.189713,0,0
1.77012e+09,0.145231,6.7471,-0.510769,-0.502912,0.167192,0,0
1.77012e+09,0.120661,6.8912,-0.522253,-0.501831,0.145231,1,0
1.77012e+09,0.0901279,6.73531,-0.512463,-0.506481,0.120661,1,0
1.77012e+09,0.0599244,6.68324,-0.512519,-0.509756,0.0901279,1,0
1.77012e+09,0.0277404,6.62363,-0.509643,-0.511874,0.0599244,1,0
1.77012e+09,0.000370924,6.41089,-0.499244,-0.51353,0.0277404,1,0
1.77012e+09,-0.0317107,6.80415,-0.526384,-0.511225,0.000370924,1,0
1.77012e+09,-0.0612553,6.57609,-0.513989,-0.512051,-0.0317107,1,0
1.77012e+09,-0.0905762,6.76939,-0.528819,-0.512356,-0.0612553,1,0
1.77012e+09,-0.120067,6.69103,-0.525354,-0.515616,-0.0905762,1,0
1.77012e+09,-0.145272,6.65291,-0.526195,-0.518758,-0.120067,1,0
1.77012e+09,-0.170627,6.62224,-0.526834,-0.524148,-0.145272,1,0
1.77012e+09,-0.200599,6.87924,-0.544301,-0.524238,-0.170627,1,0
1.77012e+09,-0.211097,6.53038,-0.524095,-0.530301,-0.200599,2,0
1.77012e+09,-0.24036,6.83459,-0.544738,-0.529356,-0.211097,2,0
1.77012e+09,-0.258024,6.90525,-0.551587,-0.533233,-0.24036,2,0
1.77012e+09,0.248311,6.5658,-0.397684,-0.538311,-0.258024,2,0
1.77012e+09,0.223233,6.31967,-0.385889,-0.512481,0.248311,2,0
1.77012e+09,0.215374,6.59592,-0.399004,-0.480798,0.223233,2,0
1.77012e+09,0.199105,6.77824,-0.407926,-0.45578,0.215374,2,0
1.77012e+09,0.167729,6.5268,-0.397134,-0.428418,0.199105,2,0
1.77012e+09,0.142126,6.39604,-0.392628,-0.397527,0.167729,0,0
1.77012e+09,0.119294,6.56613,-0.401046,-0.396516,0.142126,0,0
1.77012e+09,0.0901044,6.62596,-0.40621,-0.399548,0.119294,1,0
1.77012e+09,0.0606397,6.57887,-0.405129,-0.400989,0.0901044,1,0
1.77012e+09,0.0321071,6.63301,-0.410431,-0.400429,0.0606397,1,0
1.77012e+09,0.00381645,6.57653,-0.410033,-0.403089,0.0321071,1,0
1.77012e+09,-0.029874,6.66203,-0.415918,-0.40657,0.00381645,1,0
1.77012e+09,-0.0575125,6.641,-0.417953,-0.409544,-0.029874,1,0
1.77012e+09,-0.0862549,6.51244,-0.414348,-0.411893,-0.0575125,1,0
1.77012e+09,-0.114513,6.55966,-0.418535,-0.413736,-0.0862549,1,0
1.77012e+09,-0.142239,6.53862,-0.420497,-0.415357,-0.114513,1,0
1.77012e+09,-0.167743,6.55248,-0.42395,-0.41745,-0.142239,1,0
1.77012e+09,-0.186817,6.41413,-0.418781,-0.419057,-0.167743,2,0
1.77012e+09,-0.21337,6.60621,-0.432199,-0.419222,-0.186817,2,0
1.77012e+09,-0.232256,6.58484,-0.432841,-0.422792,-0.21337,2,0
1.77012e+09,-0.250531,6.63216,-0.436955,-0.425654,-0.232256,2,0
1.77012e+09,-0.262485,6.58621,-0.438031,-0.428945,-0.250531,2,0
1.77012e+09,0.247074,6.8794,-0.302879,-0.431761,-0.262485,2,0
1.77012e+09,0.214149,6.39978,-0.288079,-0.408581,0.247074,2,0
1.77012e+09,0.2053,6.73001,-0.297797,-0.379757,0.214149,2,0
1.77012e+09,0.180958,6.64499,-0.295284,-0.352748,0.2053,0,0
1.77012e+09,0.151795,6.45554,-0.2918,-0.324414,0.180958,0,0
1.77012e+09,0.129557,6.56059,-0.294929,-0.295168,0.151795,0,0
1.77012e+09,0.101186,6.62985,-0.298137,-0.293578,0.129557,1,0
1.77012e+09,0.0714541,6.42695,-0.293735,-0.29559,0.101186,1,0
1.77012e+09,0.0460312,6.62853,-0.301866,-0.294777,0.0714541,1,0
1.77012e+09,0.0149124,6.42548,-0.297877,-0.296093,0.0460312,1,0
1.77012e+09,-0.0137144,6.55145,-0.303674,-0.297309,0.0149124,1,0
1.77012e+09,-0.0409552,6.4453,-0.301633,-0.299058,-0.0137144,1,0
1.77012e+09,-0.0738026,6.6806,-0.312257,-0.299757,-0.0409552,1,0
1.77012e+09,-0.0984151,6.34236,-0.303987,-0.303461,-0.0738026,1,0
1.77012e+09,-0.130883,6.65052,-0.316059,-0.303886,-0.0984151,1,0
1.77012e+09,-0.156037,6.56313,-0.315993,-0.307522,-0.130883,1,0
1.77012e+09,-0.180128,6.59891,-0.320376,-0.309986,-0.156037,1,0
1.77012e+09,-0.196347,6.38694,-0.315188,-0.313734,-0.180128,2,0
1.77012e+09,-0.214975,6.34168,-0.317782,-0.31432,-0.196347,2,0
1.77012e+09,-0.242846,6.63888,-0.330333,-0.317079,-0.214975,2,0
1.77012e+09,-0.261653,6.66012,-0.332597,-0.319934,-0.242846,2,0
1.77012e+09,-0.277151,6.68762,-0.335963,-0.323255,-0.261653,2,0
1.77012e+09,0.242251,6.50809,-0.492471,-0.326372,-0.277151,2,0
1.77012e+09,0.240179,6.97584,-0.52042,-0.361829,0.242251,2,0
1.77012e+09,0.204438,6.54381,-0.49481,-0.402357,0.240179,2,0
1.77012e+09,0.175161,6.24329,-0.477487,-0.435252,0.204438,0,0
1.77012e+09,0.15837,6.44565,-0.491166,-0.46423,0.175161,0,0
1.77012e+09,0.138593,6.71636,-0.509128,-0.495271,0.15837,0,0
1.77012e+09,0.109581,6.52542,-0.497495,-0.498602,0.138593,1,0
1.77012e+09,0.0819919,6.51744,-0.500824,-0.494017,0.109581,1,0
1.77012e+09,0.0529597,6.72997,-0.516501,-0.49522,0.0819919,1,0
1.77012e+09,0.0235904,6.84316,-0.525725,-0.503023,0.0529597,1,0
1.77012e+09,-0.00581862,6.60284,-0.51076,-0.509935,0.0235904,1,0
1.77012e+09,-0.0386711,6.68833,-0.518883,-0.510261,-0.00581862,1,0
1.77012e+09,-0.0640425,6.58626,-0.514439,-0.514539,-0.0386711,1,0
1.77012e+09,-0.0954537,6.86172,-0.536445,-0.517262,-0.0640425,1,0
1.77012e+09,-0.119508,6.58469,-0.520753,-0.521251,-0.0954537,1,0
1.77012e+09,-0.144851,6.65108,-0.525646,-0.520256,-0.119508,1,0
1.77012e+09,-0.169916,6.54342,-0.521309,-0.523233,-0.144851,1,0
1.77012e+09,-0.199592,6.79743,-0.539014,-0.523718,-0.169916,2,0
1.77012e+09,-0.213681,6.64515,-0.532417,-0.528633,-0.199592,2,0
1.77012e+09,-0.239998,6.88897,-0.550508,-0.527828,-0.213681,2,0
1.77012e+09,-0.260279,7.00045,-0.558706,-0.533779,-0.239998,2,0
1.77012e+09,0.251992,6.6339,-0.40076,-0.540391,-0.260279,2,0
1.77012e+09,0.22637,6.40797,-0.390086,-0.516281,0.251992,2,0
1.77012e+09,0.210291,6.52012,-0.396847,-0.486495,0.22637,2,0
1.77012e+09,0.18741,6.50341,-0.39566,-0.459381,0.210291,2,0
1.77012e+09,0.159921,6.41965,-0.394367,-0.428412,0.18741,0,0
1.77012e+09,0.143609,6.76123,-0.409993,-0.395544,0.159921,0,0
1.77012e+09,0.109563,6.47551,-0.398625,-0.397391,0.143609,1,0
1.77012e+09,0.0825539,6.37935,-0.39584,-0.399098,0.109563,1,0
1.77012e+09,0.0593869,6.68281,-0.410716,-0.398897,0.0825539,1,0
1.77012e+09,0.0289339,6.78868,-0.417386,-0.401908,0.0593869,1,0
1.77012e+09,-0.00224916,6.47409,-0.405198,-0.406512,0.0289339,1,0
1.77012e+09,-0.0349397,6.59607,-0.414715,-0.405553,-0.00224916,1,0
1.77012e+09,-0.0652401,6.63342,-0.418469,-0.408771,-0.0349397,1,0
1.77012e+09,-0.094577,6.61623,-0.420666,-0.413297,-0.0652401,1,0
1.77012e+09,-0.119171,6.45073,-0.414504,-0.415287,-0.094577,1,0
1.77012e+09,-0.142205,6.27768,-0.407909,-0.41471,-0.119171,1,0
1.77012e+09,-0.174315,6.61131,-0.427737,-0.415253,-0.142205,2,0
1.77012e+09,-0.197158,6.58723,-0.427587,-0.417857,-0.174315,2,0
1.77012e+09,-0.214728,6.49386,-0.426975,-0.41968,-0.197158,2,0
1.77012e+09,-0.239111,6.68069,-0.437902,-0.420942,-0.214728,2,0
1.77012e+09,-0.251667,6.55766,-0.434031,-0.425622,-0.239111,2,0
1.77012e+09,0.25219,6.74169,-0.300366,-0.430846,-0.251667,2,0
1.77012e+09,0.230827,6.54341,-0.292966,-0.405372,0.25219,2,0
1.77012e+09,0.218869,6.71167,-0.2977,-0.378448,0.230827,2,0
1.77012e+09,0.201302,6.83458,-0.302199,-0.352593,0.218869,0,0
1.77012e+09,0.173526,6.74333,-0.298625,-0.325452,0.201302,0,0
1.77012e+09,0.143393,6.40617,-0.290539,-0.298371,0.173526,0,0
1.77012e+09,0.119616,6.56857,-0.294729,-0.296406,0.143393,0,0
1.77012e+09,0.0947428,6.73265,-0.301542,-0.296758,0.119616,1,0
1.77012e+09,0.063062,6.33526,-0.292123,-0.297527,0.0947428,1,0
1.77012e+09,0.0341667,6.51676,-0.299404,-0.295511,0.063062,1,0
1.77012e+09,0.00570974,6.6006,-0.303991,-0.295667,0.0341667,1,0
1.77012e+09,-0.0258766,6.53541,-0.304026,-0.298358,0.00570974,1,0
1.77012e+09,-0.0525505,6.45806,-0.304119,-0.300217,-0.0258766,1,0
1.77012e+09,-0.0817631,6.47147,-0.307717,-0.300733,-0.0525505,1,0
1.77012e+09,-0.107807,6.44483,-0.307731,-0.303851,-0.0817631,1,0
1.77012e+09,-0.140046,6.63798,-0.31694,-0.305517,-0.107807,1,0
1.77012e+09,-0.166313,6.63435,-0.319629,-0.308106,-0.140046,1,0
1.77012e+09,-0.182951,6.37948,-0.313883,-0.311227,-0.166313,1,0
1.77012e+09,-0.205005,6.39928,-0.31705,-0.31318,-0.182951,2,0
1.77012e+09,-0.229144,6.56875,-0.32622,-0.315046,-0.205005,2,0
1.77012e+09,-0.256133,6.78157,-0.335298,-0.318744,-0.229144,2,0
1.77012e+09,-0.271092,6.77549,-0.3386,-0.322416,-0.256133,2,0
1.77012e+09,-1,-1,-1,-0.32621,-0.271092,2,0
1.77012e+09,0.23826,6.63137,-0.500964,-0.32621,-0.271092,2,0
1.77012e+09,0.206166,6.22706,-0.476522,-0.363627,0.23826,2,0
1.77012e+09,0.189706,6.2988,-0.480221,-0.395521,0.206166,2,0
1.77012e+09,0.171388,6.43472,-0.491151,-0.426321,0.189706,0,0
1.77012e+09,0.152994,6.65574,-0.50609,-0.457492,0.171388,0,0
1.77012e+09,0.123409,6.55834,-0.501424,-0.490989,0.152994,1,0
1.77012e+09,0.0984142,6.6853,-0.509201,-0.491081,0.123409,1,0
1.77012e+09,0.0680926,6.52835,-0.502316,-0.497617,0.0984142,1,0
1.77012e+09,0.0411026,6.89742,-0.528444,-0.502036,0.0680926,1,0
1.77012e+09,0.0122366,6.51326,-0.50562,-0.509495,0.0411026,1,0
1.77012e+09,-0.0169184,6.64508,-0.516198,-0.509401,0.0122366,1,0
1.77012e+09,-0.0495058,6.80127,-0.527705,-0.512356,-0.0169184,1,0
1.77012e+09,-0.0741213,6.60437,-0.516649,-0.516057,-0.0495058,1,0
1.77012e+09,-0.105938,6.69987,-0.526154,-0.518923,-0.0741213,1,0
1.77012e+09,-0.132713,6.68669,-0.528574,-0.518465,-0.105938,1,0
1.77012e+09,-0.164508,6.8972,-0.544108,-0.523056,-0.132713,1,0
1.77012e+09,-0.178753,6.55672,-0.523673,-0.528638,-0.164508,1,0
1.77012e+09,-0.202999,6.62972,-0.530546,-0.527832,-0.178753,2,0
1.77012e+09,-0.223489,6.67725,-0.534496,-0.530611,-0.202999,2,0
1.77012e+09,-0.24863,6.91958,-0.551844,-0.532279,-0.223489,2,0
1.77012e+09,-0.260627,6.90886,-0.554506,-0.536933,-0.24863,2,0
1.77012e+09,0.238545,6.41525,-0.391057,-0.539013,-0.260627,2,0
1.77012e+09,0.230178,6.68437,-0.405387,-0.51249,0.238545,2,0
1.77012e+09,0.208085,6.66958,-0.401278,-0.487458,0.230178,2,0
1.77012e+09,0.178269,6.41976,-0.392677,-0.460814,0.208085,2,0
1.77012e+09,0.152169,6.34929,-0.389492,-0.428981,0.178269,0,0
1.77012e+09,0.134308,6.67874,-0.405775,-0.395978,0.152169,0,0
1.77012e+09,0.101962,6.57707,-0.404167,-0.398922,0.134308,1,0
1.77012e+09,0.075377,6.63112,-0.408616,-0.398678,0.101962,1,0
1.77012e+09,0.0467544,6.57927,-0.407598,-0.400145,0.075377,1,0
1.77012e+09,0.0144565,6.43132,-0.402147,-0.40313,0.0467544,1,0
1.77012e+09,-0.0195733,6.64861,-0.415292,-0.405661,0.0144565,1,0
1.77012e+09,-0.0493258,6.55332,-0.413744,-0.407564,-0.0195733,1,0
1.77012e+09,-0.0792434,6.63548,-0.420733,-0.409479,-0.0493258,1,0
1.77012e+09,-0.107434,6.59863,-0.422358,-0.411903,-0.0792434,1,0
1.77012e+09,-0.132692,6.47311,-0.416642,-0.414855,-0.107434,1,0
1.77012e+09,-0.160321,6.58577,-0.424529,-0.417754,-0.132692,1,0
1.77012e+09,-0.188766,6.80488,-0.438627,-0.419601,-0.160321,2,0
1.77012e+09,-0.202891,6.51436,-0.425883,-0.424578,-0.188766,2,0
1.77012e+09,-0.226624,6.67461,-0.437374,-0.425608,-0.202891,2,0
1.77012e+09,-0.244012,6.65242,-0.437556,-0.428611,-0.226624,2,0
1.77012e+09,-0.262917,6.73866,-0.445454,-0.432794,-0.244012,2,0
1.77012e+09,0.247642,6.69837,-0.296454,-0.436979,-0.262917,2,0
1.77012e+09,0.224507,6.53587,-0.292508,-0.408544,0.247642,2,0
1.77012e+09,0.20795,6.61418,-0.293536,-0.381869,0.224507,2,0
1.77012e+09,0.187259,6.6776,-0.296891,-0.353101,0.20795,0,0
1.77012e+09,0.159883,6.49755,-0.292836,-0.324968,0.187259,0,0
1.77012e+09,0.132696,6.42804,-0.291186,-0.294445,0.159883,0,0
1.77012e+09,0.107181,6.47569,-0.2928,-0.293391,0.132696,0,0
1.77012e+09,0.0799639,6.33271,-0.290802,-0.29345,0.107181,1,0
1.77012e+09,0.0519484,6.62586,-0.30144,-0.292903,0.0799639,1,0
1.77012e+09,0.0245302,6.475,-0.299474,-0.293813,0.0519484,1,0
1.77012e+09,-0.0048976,6.51235,-0.302105,-0.295141,0.0245302,1,0
1.77012e+09,-0.0373241,6.64421,-0.309139,-0.297324,-0.0048976,1,0
1.77012e+09,-0.0649423,6.46743,-0.305478,-0.300592,-0.0373241,1,0
1.77012e+09,-0.0959606,6.62077,-0.312726,-0.303527,-0.0649423,1,0
1.77012e+09,-0.121986,6.51959,-0.31243,-0.305784,-0.0959606,1,0
1.77012e+09,-0.149072,6.57259,-0.317142,-0.308375,-0.121986,1,0
1.77012e+09,-0.171357,6.45876,-0.316128,-0.311383,-0.149072,1,0
1.77012e+09,-0.189223,6.31316,-0.313123,-0.312781,-0.171357,2,0
1.77012e+09,-0.211992,6.38342,-0.31817,-0.31431,-0.189223,2,0
1.77012e+09,-0.244317,6.77698,-0.334039,-0.315399,-0.211992,2,0
1.77012e+09,-0.261957,6.79449,-0.337516,-0.31972,-0.244317,2,0
1.77012e+09,-0.275487,6.78689,-0.338556,-0.323795,-0.261957,2,0
1.77012e+09,0.254486,6.69177,-0.50551,-0.328281,-0.275487,2,0
1.77012e+09,0.241317,6.87178,-0.516193,-0.366758,0.254486,2,0
1.77012e+09,0.212804,6.59793,-0.497846,-0.406363,0.241317,2,0
1.77012e+09,0.195071,6.73229,-0.509455,-0.439124,0.212804,0,0
1.77012e+09,0.17333,6.83181,-0.515938,-0.473512,0.195071,0,0
1.77012e+09,0.146053,6.70879,-0.509983,-0.508988,0.17333,1,0
1.77012e+09,0.123888,6.96305,-0.528236,-0.509883,0.146053,1,0
1.77012e+09,0.0898679,6.67406,-0.511091,-0.512292,0.123888,1,0
1.77012e+09,0.0586714,6.79195,-0.520565,-0.514941,0.0898679,1,0
